N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.6,4,FIFO,BURSTY,598,71.34113712374582
6,0.6,4,FIFO,CONTINUOUS,580,67.02931034482759
6,0.6,4,LIFO,BURSTY,581,13.139414802065405
6,0.6,4,LIFO,CONTINUOUS,605,15.593388429752066
