N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.6,12,FIFO,BURSTY,1182,15.680203045685278
6,0.6,12,FIFO,CONTINUOUS,1172,16.929180887372013
6,0.6,12,LIFO,BURSTY,1159,3.90595340811044
6,0.6,12,LIFO,CONTINUOUS,1160,2.8922413793103448
