N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.6,16,FIFO,BURSTY,787,24.80940279542567
5,0.6,16,FIFO,CONTINUOUS,795,25.69811320754717
5,0.6,16,LIFO,BURSTY,799,6.270337922403003
5,0.6,16,LIFO,CONTINUOUS,804,5.0783582089552235
