N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.6,2,FIFO,BURSTY,1003,28.34297108673978
5,0.6,2,FIFO,CONTINUOUS,991,36.283551967709386
5,0.6,2,LIFO,BURSTY,998,6.895791583166333
5,0.6,2,LIFO,CONTINUOUS,964,7.549792531120332
