N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.6,13,FIFO,BURSTY,1249,28.580464371497197
5,0.6,13,FIFO,CONTINUOUS,1268,29.494479495268138
5,0.6,13,LIFO,BURSTY,1261,4.653449643140365
5,0.6,13,LIFO,CONTINUOUS,1262,5.0150554675118855
