N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.9,15,FIFO,BURSTY,1524,21.465879265091864
5,0.9,15,FIFO,CONTINUOUS,1539,21.340480831708902
5,0.9,15,LIFO,BURSTY,1604,20.378428927680797
5,0.9,15,LIFO,CONTINUOUS,1616,20.301980198019802
