N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.6,11,FIFO,BURSTY,839,169.33134684147794
7,0.6,11,FIFO,CONTINUOUS,848,116.48938679245283
7,0.6,11,LIFO,BURSTY,844,9.273696682464456
7,0.6,11,LIFO,CONTINUOUS,855,9.663157894736843
