N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.3,5,FIFO,BURSTY,847,30.868949232585596
4,0.3,5,FIFO,CONTINUOUS,848,30.922169811320753
4,0.3,5,LIFO,BURSTY,868,29.966589861751153
4,0.3,5,LIFO,CONTINUOUS,853,30.71746776084408
