N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.6,13,FIFO,BURSTY,672,69.69494047619048
6,0.6,13,FIFO,CONTINUOUS,662,72.12839879154079
6,0.6,13,LIFO,BURSTY,672,66.25892857142857
6,0.6,13,LIFO,CONTINUOUS,676,66.9008875739645
