N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.9,12,FIFO,BURSTY,1551,101.16441005802707
7,0.9,12,FIFO,CONTINUOUS,1558,101.71437740693196
7,0.9,12,LIFO,BURSTY,1566,7.7005108556832695
7,0.9,12,LIFO,CONTINUOUS,1577,6.776157260621433
