N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.9,17,FIFO,BURSTY,2006,81.61066799601197
7,0.9,17,FIFO,CONTINUOUS,1999,82.75187593796899
7,0.9,17,LIFO,BURSTY,1997,6.975463194792188
7,0.9,17,LIFO,CONTINUOUS,1984,6.452116935483871
