N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.6,1,FIFO,BURSTY,1973,116.08362899138368
10,0.6,1,FIFO,CONTINUOUS,1945,114.57943444730077
10,0.6,1,LIFO,BURSTY,1981,8.330136294800607
10,0.6,1,LIFO,CONTINUOUS,1954,8.961105424769704
