N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.6,3,FIFO,BURSTY,1440,149.6
10,0.6,3,FIFO,CONTINUOUS,1412,83.4284702549575
10,0.6,3,LIFO,BURSTY,1410,8.753900709219858
10,0.6,3,LIFO,CONTINUOUS,1414,9.265912305516267
