N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.9,19,FIFO,BURSTY,1754,31.556442417331812
7,0.9,19,FIFO,CONTINUOUS,1717,32.46767617938264
7,0.9,19,LIFO,BURSTY,1702,6.908930669800235
7,0.9,19,LIFO,CONTINUOUS,1697,6.721272834413671
