N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.9,7,FIFO,BURSTY,2748,28.96579330422125
10,0.9,7,FIFO,CONTINUOUS,2786,28.633165829145728
10,0.9,7,LIFO,BURSTY,2877,27.706291275634342
10,0.9,7,LIFO,CONTINUOUS,2847,28.062170706006324
