N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.6,14,FIFO,BURSTY,2616,30.594036697247706
10,0.6,14,FIFO,CONTINUOUS,2617,30.779136415743217
10,0.6,14,LIFO,BURSTY,2720,29.33419117647059
10,0.6,14,LIFO,CONTINUOUS,2688,29.840029761904763
