N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.6,17,FIFO,BURSTY,3339,23.068283917340523
10,0.6,17,FIFO,CONTINUOUS,3304,23.466707021791766
10,0.6,17,LIFO,BURSTY,3356,22.93325387365912
10,0.6,17,LIFO,CONTINUOUS,3301,23.527718873068768
