N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.9,0,FIFO,BURSTY,2322,35.79888027562446
10,0.9,0,FIFO,CONTINUOUS,2329,35.885787891799055
10,0.9,0,LIFO,BURSTY,2323,7.854498493327593
10,0.9,0,LIFO,CONTINUOUS,2264,8.928886925795053
