N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.9,10,FIFO,BURSTY,1642,50.729598051157126
10,0.9,10,FIFO,CONTINUOUS,1627,51.73509526736324
10,0.9,10,LIFO,BURSTY,1670,11.305988023952096
10,0.9,10,LIFO,CONTINUOUS,1624,11.955049261083744
