N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.9,14,FIFO,BURSTY,3179,25.963195973576596
10,0.9,14,FIFO,CONTINUOUS,3206,25.866188396756083
10,0.9,14,LIFO,BURSTY,3177,7.431539187913126
10,0.9,14,LIFO,CONTINUOUS,3165,7.162401263823065
