N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.3,4,FIFO,BURSTY,443,45.41309255079007
7,0.3,4,FIFO,CONTINUOUS,441,46.95918367346939
7,0.3,4,LIFO,BURSTY,454,10.400881057268723
7,0.3,4,LIFO,CONTINUOUS,448,10.078125
