N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.3,13,FIFO,BURSTY,1350,45.77703703703704
8,0.3,13,FIFO,CONTINUOUS,1316,46.401215805471125
8,0.3,13,LIFO,BURSTY,1328,46.27033132530121
8,0.3,13,LIFO,CONTINUOUS,1346,46.41901931649331
