N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.9,19,FIFO,BURSTY,2147,29.899394503959012
8,0.9,19,FIFO,CONTINUOUS,2192,29.411040145985403
8,0.9,19,LIFO,BURSTY,2140,6.669626168224299
8,0.9,19,LIFO,CONTINUOUS,2156,7.065862708719852
