N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.9,11,FIFO,BURSTY,1657,39.429088714544356
8,0.9,11,FIFO,CONTINUOUS,1625,40.31507692307692
8,0.9,11,LIFO,BURSTY,1660,9.772289156626506
8,0.9,11,LIFO,CONTINUOUS,1660,9.884939759036145
