N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.9,5,FIFO,BURSTY,2026,31.809476801579468
8,0.9,5,FIFO,CONTINUOUS,2047,31.703468490473863
8,0.9,5,LIFO,BURSTY,2051,8.286201852754754
8,0.9,5,LIFO,CONTINUOUS,2067,8.064828253507498
