N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.9,12,FIFO,BURSTY,1374,134.85735080058225
8,0.9,12,FIFO,CONTINUOUS,1371,137.1385849744712
8,0.9,12,LIFO,BURSTY,1335,12.486142322097379
8,0.9,12,LIFO,CONTINUOUS,1368,12.161549707602338
