N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.9,18,FIFO,BURSTY,786,33.274809160305345
4,0.9,18,FIFO,CONTINUOUS,754,35.06498673740053
4,0.9,18,LIFO,BURSTY,778,33.79305912596401
4,0.9,18,LIFO,CONTINUOUS,791,33.335018963337546
