N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.3,14,FIFO,BURSTY,293,63.69965870307167
6,0.3,14,FIFO,CONTINUOUS,297,67.77441077441077
6,0.3,14,LIFO,BURSTY,283,14.12720848056537
6,0.3,14,LIFO,CONTINUOUS,287,13.404181184668989
