N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.3,3,FIFO,BURSTY,1465,58.84846416382253
8,0.3,3,FIFO,CONTINUOUS,1472,59.69701086956522
8,0.3,3,LIFO,BURSTY,1453,5.754989676531315
8,0.3,3,LIFO,CONTINUOUS,1429,5.14555633310007
