N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.3,7,FIFO,BURSTY,1176,68.94047619047619
8,0.3,7,FIFO,CONTINUOUS,1245,67.22329317269076
8,0.3,7,LIFO,BURSTY,1218,5.830049261083744
8,0.3,7,LIFO,CONTINUOUS,1246,6.36677367576244
