N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.6,18,FIFO,BURSTY,1265,59.33517786561265
9,0.6,18,FIFO,CONTINUOUS,1243,60.514883346741755
9,0.6,18,LIFO,BURSTY,1239,59.28006456820016
9,0.6,18,LIFO,CONTINUOUS,1213,60.541632316570485
