N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.6,11,FIFO,BURSTY,1806,40.19269102990033
9,0.6,11,FIFO,CONTINUOUS,1725,42.10376811594203
9,0.6,11,LIFO,BURSTY,1790,40.48379888268156
9,0.6,11,LIFO,CONTINUOUS,1804,40.31430155210643
