N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.9,18,FIFO,BURSTY,2597,82.07046592221795
9,0.9,18,FIFO,CONTINUOUS,2590,82.64208494208494
9,0.9,18,LIFO,BURSTY,2623,6.79336637438048
9,0.9,18,LIFO,CONTINUOUS,2557,6.9186546734454435
