N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.9,8,FIFO,BURSTY,3678,59.61283306144644
9,0.9,8,FIFO,CONTINUOUS,3726,59.52630166398282
9,0.9,8,LIFO,BURSTY,3783,5.083531588686228
9,0.9,8,LIFO,CONTINUOUS,3743,4.874165108201977
