N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.9,17,FIFO,BURSTY,896,51.046875
6,0.9,17,FIFO,CONTINUOUS,926,49.86717062634989
6,0.9,17,LIFO,BURSTY,927,47.48327939590075
6,0.9,17,LIFO,CONTINUOUS,883,50.46545866364666
