N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.6,8,FIFO,BURSTY,1659,45.881856540084385
10,0.6,8,FIFO,CONTINUOUS,1664,45.21574519230769
10,0.6,8,LIFO,BURSTY,1657,7.614966807483404
10,0.6,8,LIFO,CONTINUOUS,1656,8.01147342995169
