N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.3,7,FIFO,BURSTY,662,48.90634441087613
10,0.3,7,FIFO,CONTINUOUS,662,47.52114803625378
10,0.3,7,LIFO,BURSTY,651,16.22119815668203
10,0.3,7,LIFO,CONTINUOUS,658,11.299392097264437
