N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.6,6,FIFO,BURSTY,650,41.00615384615384
4,0.6,6,FIFO,CONTINUOUS,631,41.724247226624406
4,0.6,6,LIFO,BURSTY,634,40.638801261829656
4,0.6,6,LIFO,CONTINUOUS,643,40.342146189735615
