N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.6,15,FIFO,BURSTY,597,44.324958123953095
4,0.6,15,FIFO,CONTINUOUS,565,47.23893805309734
4,0.6,15,LIFO,BURSTY,599,43.10350584307179
4,0.6,15,LIFO,CONTINUOUS,603,42.80431177446103
