N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.6,17,FIFO,BURSTY,745,36.934228187919466
4,0.6,17,FIFO,CONTINUOUS,714,38.56022408963585
4,0.6,17,LIFO,BURSTY,722,7.350415512465374
4,0.6,17,LIFO,CONTINUOUS,732,7.394808743169399
