N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.6,13,FIFO,BURSTY,410,56.0
4,0.6,13,FIFO,CONTINUOUS,431,57.71461716937355
4,0.6,13,LIFO,BURSTY,418,7.899521531100478
4,0.6,13,LIFO,CONTINUOUS,426,8.708920187793428
