N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.6,18,FIFO,BURSTY,446,118.41928251121077
7,0.6,18,FIFO,CONTINUOUS,472,114.23940677966101
7,0.6,18,LIFO,BURSTY,436,124.12385321100918
7,0.6,18,LIFO,CONTINUOUS,456,120.42763157894737
