N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.9,10,FIFO,BURSTY,2082,117.79394812680115
10,0.9,10,FIFO,CONTINUOUS,2063,120.45128453708192
10,0.9,10,LIFO,BURSTY,2014,11.37537239324727
10,0.9,10,LIFO,CONTINUOUS,2066,10.737173281703775
