N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
10,0.9,4,FIFO,BURSTY,2274,106.60861917326297
10,0.9,4,FIFO,CONTINUOUS,2268,107.48280423280423
10,0.9,4,LIFO,BURSTY,2307,9.400953619419159
10,0.9,4,LIFO,CONTINUOUS,2269,8.724988981930366
