N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.9,4,FIFO,BURSTY,1433,73.98883461270063
5,0.9,4,FIFO,CONTINUOUS,1452,73.35881542699724
5,0.9,4,LIFO,BURSTY,1451,6.090282563749138
5,0.9,4,LIFO,CONTINUOUS,1446,5.309128630705394
