N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.9,9,FIFO,BURSTY,2122,21.35061262959472
6,0.9,9,FIFO,CONTINUOUS,2126,21.43744120413923
6,0.9,9,LIFO,BURSTY,2118,5.227573182247403
6,0.9,9,LIFO,CONTINUOUS,2184,4.959249084249084
