N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.9,14,FIFO,BURSTY,1476,18.161246612466126
4,0.9,14,FIFO,CONTINUOUS,1446,18.596818810511756
4,0.9,14,LIFO,BURSTY,1466,3.829467939972715
4,0.9,14,LIFO,CONTINUOUS,1475,3.8067796610169493
