N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.9,5,FIFO,BURSTY,431,62.907192575406036
4,0.9,5,FIFO,CONTINUOUS,441,62.53741496598639
4,0.9,5,LIFO,BURSTY,443,13.521444695259593
4,0.9,5,LIFO,CONTINUOUS,432,14.493055555555555
