N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.9,0,FIFO,BURSTY,1294,28.456723338485318
5,0.9,0,FIFO,CONTINUOUS,1336,27.693862275449103
5,0.9,0,LIFO,BURSTY,1287,6.592074592074592
5,0.9,0,LIFO,CONTINUOUS,1308,6.312691131498471
