N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.9,12,FIFO,BURSTY,2222,33.10936093609361
9,0.9,12,FIFO,CONTINUOUS,2175,34.20781609195402
9,0.9,12,LIFO,BURSTY,2218,8.346708746618575
9,0.9,12,LIFO,CONTINUOUS,2193,7.9598723210214315
