N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.9,5,FIFO,BURSTY,2678,27.222927557879014
9,0.9,5,FIFO,CONTINUOUS,2690,27.196654275092936
9,0.9,5,LIFO,BURSTY,2654,6.9155990957045965
9,0.9,5,LIFO,CONTINUOUS,2656,7.225150602409639
