N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.6,14,FIFO,BURSTY,773,109.56662354463131
8,0.6,14,FIFO,CONTINUOUS,773,111.01811125485123
8,0.6,14,LIFO,BURSTY,748,9.481283422459892
8,0.6,14,LIFO,CONTINUOUS,737,9.757123473541384
