N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
4,0.3,13,FIFO,BURSTY,378,72.20370370370371
4,0.3,13,FIFO,CONTINUOUS,400,67.44
4,0.3,13,LIFO,BURSTY,404,66.04207920792079
4,0.3,13,LIFO,CONTINUOUS,396,69.49747474747475
