N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.3,11,FIFO,BURSTY,1784,10.676008968609866
5,0.3,11,FIFO,CONTINUOUS,1764,10.834467120181406
5,0.3,11,LIFO,BURSTY,1792,2.1902901785714284
5,0.3,11,LIFO,CONTINUOUS,1749,2.644939965694683
