N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
5,0.3,14,FIFO,BURSTY,1082,17.837338262476894
5,0.3,14,FIFO,CONTINUOUS,1088,17.81985294117647
5,0.3,14,LIFO,BURSTY,1105,3.518552036199095
5,0.3,14,LIFO,CONTINUOUS,1097,3.412944393801276
