N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
6,0.9,7,FIFO,BURSTY,1128,118.14007092198581
6,0.9,7,FIFO,CONTINUOUS,1093,123.78499542543459
6,0.9,7,LIFO,BURSTY,1117,10.037600716204118
6,0.9,7,LIFO,CONTINUOUS,1119,9.74798927613941
