N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.6,12,FIFO,BURSTY,886,64.56207674943566
8,0.6,12,FIFO,CONTINUOUS,911,66.14160263446762
8,0.6,12,LIFO,BURSTY,887,12.552423900789178
8,0.6,12,LIFO,CONTINUOUS,922,11.793926247288503
