N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.6,6,FIFO,BURSTY,1098,57.6712204007286
8,0.6,6,FIFO,CONTINUOUS,1069,60.282507015902716
8,0.6,6,LIFO,BURSTY,1060,12.318867924528302
8,0.6,6,LIFO,CONTINUOUS,1040,11.095192307692308
