N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.6,9,FIFO,BURSTY,2479,22.155707946752724
8,0.6,9,FIFO,CONTINUOUS,2471,22.30028328611898
8,0.6,9,LIFO,BURSTY,2528,5.6155063291139244
8,0.6,9,LIFO,CONTINUOUS,2540,6.704330708661417
