N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.3,9,FIFO,BURSTY,118,93.37288135593221
8,0.3,9,FIFO,CONTINUOUS,116,97.41379310344827
8,0.3,9,LIFO,BURSTY,117,41.84615384615385
8,0.3,9,LIFO,CONTINUOUS,118,24.847457627118644
