N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
8,0.3,14,FIFO,BURSTY,701,41.93437945791726
8,0.3,14,FIFO,CONTINUOUS,723,43.44951590594744
8,0.3,14,LIFO,BURSTY,701,10.721825962910128
8,0.3,14,LIFO,CONTINUOUS,709,9.661495063469676
