N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.6,3,FIFO,BURSTY,2334,88.28363324764354
9,0.6,3,FIFO,CONTINUOUS,2371,87.83340362716153
9,0.6,3,LIFO,BURSTY,2364,7.421742808798647
9,0.6,3,LIFO,CONTINUOUS,2382,7.581863979848866
