N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
9,0.6,17,FIFO,BURSTY,1127,156.69210292812778
9,0.6,17,FIFO,CONTINUOUS,1122,165.5392156862745
9,0.6,17,LIFO,BURSTY,1090,15.81926605504587
9,0.6,17,LIFO,CONTINUOUS,1141,14.459246275197195
