N,Density,Iteration,Queue_Type,Test_Type,Packets_Received,Average_Latency
7,0.9,12,FIFO,BURSTY,1344,39.916666666666664
7,0.9,12,FIFO,CONTINUOUS,1343,40.0409530900968
7,0.9,12,LIFO,BURSTY,1373,38.85142024763292
7,0.9,12,LIFO,CONTINUOUS,1348,39.78560830860534
